case_id,Ta,Twa,Tb,Ts,Tt,Tad,theta,case_dir,will_pass_theta,single_script
20080,0.0426281881729026,0.3955005091175494,0.1048421587672608,0.8097170692075143,1.1604531336892443,0.3515714898978401,5.58832730752081,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20080,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20081,0.0155487378478563,0.4499722059189315,0.1443439131298268,1.0615605901318852,1.1534156597561698,0.5983204385029199,-2.5372734225406117,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20081,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20082,0.0370312667714886,0.3576566279236427,0.0868685849536641,0.5679357653151266,0.9292593220481696,0.8946585087182187,-3.2920149786256827,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20082,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20083,0.0117644081952923,0.5914169418637011,0.1073142849512811,1.1640279118777164,0.8109271481310747,0.7471761530753219,-3.769449677261374,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20083,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20084,0.0411124474181555,0.3371243696842109,0.1408125354951148,1.4225027376382933,0.765418533147461,0.279729892296862,-7.250022362011457,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20084,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20085,0.0408500757509629,0.2676711267729919,0.0954754030682414,0.6902796549715673,0.7061613241567903,0.1099930195321253,-7.774698036823714,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20085,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20086,0.0265068310099046,0.2912787904418119,0.1236878443441605,0.5348746802855262,0.9633753412907364,0.3079611440716576,9.574590364230986,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20086,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20087,0.0108426846430034,0.2512369924929836,0.116583060145703,1.026437692983098,0.8769131356089825,0.138408371397198,-1.3729805890408802,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20087,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20088,0.0324140481734687,0.4460339036109417,0.0889662699504388,0.6399580463332544,1.0808589147789278,0.4114392786261078,-5.232674722827637,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20088,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20089,0.020825357834263,0.449381425934326,0.128383196351861,1.1521062140135752,0.9922976315377684,0.0558577091718302,7.924204900156369,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20089,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20090,0.032686579704419,0.4290542564616607,0.0990918687584867,0.5473111188274979,0.5386225373464424,0.929605036041038,5.330395532838352,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20090,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20091,0.0198887649317128,0.5069416012883017,0.1160264515549748,0.5077827674090444,1.1439466721871618,0.6328262065400686,4.0823735045576335,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20091,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20092,0.008253615749606,0.5168027636829822,0.1241810903005313,1.1257978265491793,0.6091197170275116,0.7875381085038874,-5.0159255114292,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20092,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20093,0.007603360612939,0.2814756117026782,0.1252435348089168,0.7128392195929425,0.5777142395759698,0.4532315919226534,6.115890691564331,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20093,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20094,0.0444830685443404,0.4943574045756907,0.1157278888376398,1.444049371065177,0.9751414551887694,0.1030899985345924,6.507368849657432,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20094,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20095,0.0048307552713919,0.4035226428019994,0.1362064329347287,1.2199953865283195,1.1183967520511766,0.6357360746385047,-6.07199074947034,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20095,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20096,0.0066032786705605,0.4139597164230848,0.1435187450359555,1.377948710017833,0.9298230936257414,0.1410022996254359,-9.642823664321805,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20096,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20097,0.0278761233963301,0.5687076845929586,0.0866087597500853,1.4620007683637086,0.6796643736841858,0.8512718155614343,-8.843315608727229,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20097,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20098,0.0005606810083731,0.2251664909974395,0.098950025054894,1.276498066462457,0.6196312127769935,0.287094773140607,9.11888904393082,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20098,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20099,0.0210422025795392,0.2836692656400165,0.0960797580570307,0.728555032841149,1.025970550944304,0.4223808976459495,-5.173523967432402,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20099,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20100,0.0033835815393722,0.3882947230577352,0.1330222176799251,0.8540410843367172,0.8185402412247407,0.7401691571086124,5.918037601223613,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20100,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20101,0.0347441383648453,0.3472695970688254,0.0970398308000886,1.01081948651237,0.978165079999851,0.6565726562365902,7.888367818117818,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20101,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20102,0.0189733391305048,0.5661358588101562,0.1195590806439512,0.8249668980446935,0.718669432432786,0.6319145636716688,-7.57997160770631,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20102,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20103,0.0451082763454028,0.3145358213488091,0.0807700162413375,0.6804043335010446,0.5246216196152456,0.2015224080983879,-9.05208210538985,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20103,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20104,0.003937561497246,0.5639839755312264,0.1059129007235673,1.3286211657098406,1.0023292668880677,0.0816249936570744,-4.461942285183589,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20104,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20105,0.0379617215968575,0.5878453665949074,0.1080935742960039,0.7261080987200588,1.1192661940442066,0.3841941430843906,1.313283358503556,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20105,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20106,0.0227648182177168,0.5746480658748471,0.0923433680858446,0.5086021058842151,0.7387704490415206,0.3567862133105215,1.868167729148704,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20106,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20107,0.0038111748219849,0.5849816460516197,0.0876662089076682,1.4666163801651704,1.0661765193133168,0.5882800985125606,-9.15499971974532,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20107,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20108,0.0366456962633392,0.4576419558923317,0.1369007670319214,1.2881117325588205,0.7283334736807137,0.804692497771571,-4.996650494119185,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20108,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20109,0.0415755037456855,0.3189408051579388,0.1174402624258992,1.2128287035358776,1.0521594831782264,0.339493806996623,-9.080755252526526,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20109,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20110,0.0008792116727928,0.3502655663414748,0.1455708031064548,1.3378497333879578,1.1307214484048962,0.8037931155197267,1.0484065529420334,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20110,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20111,0.0283957468195734,0.3812433607047936,0.1335041044293069,1.491917369767221,0.6756268197675206,0.1464416274693023,-3.400096931168158,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20111,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20112,0.0050759468572912,0.5383835355443829,0.1411870550593759,1.1986576998909422,0.5037773129000901,0.1139539067160629,3.207393432951198,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20112,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20113,0.0405019419450707,0.2793453823111222,0.1452195456231413,0.5179592814009221,0.9531523521142778,0.7753901498246231,3.8728861705363737,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20113,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20114,0.0403566746986613,0.4731418800796932,0.1480983726602834,0.9749742566010032,1.1268755134520163,0.4517534696266048,-1.8685638039835624,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20114,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20115,0.0126264264708919,0.5518885574314265,0.1212037684634647,1.386822533942562,1.0907975782436097,0.8415669910577537,7.501311280694679,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20115,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20116,0.0330886954777592,0.2496286759484381,0.082382110690335,0.938580982189327,0.6913249127028356,0.8110200229715961,-6.238131184596967,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20116,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20117,0.0169459976470545,0.2553779272808339,0.1204554685309992,1.418095931356908,0.8898779587020229,0.1357325485796492,6.078996473453373,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20117,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20118,0.0316663739215497,0.363255724140742,0.0853314472670864,0.8156338379897993,0.6995397116694647,0.40953213129005,1.0007917795444,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20118,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20119,0.0441429674837759,0.4356596097897263,0.0818367893629566,1.0574190891604875,0.9975101503304842,0.8929537619258722,1.541829476294046,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20119,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20120,0.0140471124086268,0.5414141670122163,0.1064116306723536,1.300485089669955,0.8761021949664962,0.1862046015642259,7.781862496184896,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20120,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20121,0.0197812802041281,0.2634311357913038,0.0848176910165013,0.9096863497243012,0.9868597176202508,0.2278737675300995,3.5452311488419,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20121,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20122,0.0164236989284885,0.2108557279990883,0.0965709110906055,1.284492036615494,1.088087095805692,0.0153836077632739,-5.764980814706265,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20122,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20123,0.0080605604059406,0.4688056073337173,0.1240498349290598,0.9141581176350716,0.6945120390399094,0.7371171523224745,-7.065945520456399,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20123,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20124,0.0163624067283843,0.5595474740933605,0.1394375710982308,1.4201627069896483,0.9506300825553394,0.771941694807294,-9.458813291525326,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20124,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20125,0.0124117378048824,0.5323393090471367,0.1403567648850513,0.87594460740012,0.5067793657594444,0.1559342575371517,4.053243799684079,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20125,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20126,0.0128696125306104,0.5925810213120277,0.09392976969547,0.6765700464265174,0.586172559431518,0.9810370441100544,-7.039874207837908,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20126,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20127,0.0135796821035012,0.4307357846023891,0.1298997506671019,1.0684277775890654,0.7578739138665467,0.7828068964841071,5.14641157851492,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20127,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20128,0.0199674014938686,0.2956333123093865,0.1276052386420688,1.033379637656401,0.5318526797250321,0.9116019961008296,-7.42957173095416,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20128,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20129,0.0262802159061763,0.3897623551294368,0.1436693742782592,0.646153880373341,0.7215134335137869,0.8621637460987921,7.848152127261901,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20129,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20130,0.0350437763091808,0.4384582696852654,0.1132083818083146,0.8639304009960178,1.0100065292315006,0.3812854020438068,-8.088398652955672,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20130,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20131,0.0423741354152081,0.5052014442315464,0.1296844271095808,0.5951897396364814,0.5550046911337294,0.0303011814238078,-3.0725510379573056,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20131,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20132,0.016002642504194,0.3157825340938928,0.1096437672794242,0.9708602374324562,1.0912417534005452,0.0451405105619215,-0.6210703895218188,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20132,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20133,0.0040429929498227,0.3259668827863627,0.1222142562841177,1.4108743657711609,0.6967104277808522,0.0915104630433167,5.7283468786794,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20133,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20134,0.0274673589529918,0.2656887237902571,0.1187351117509246,1.2540180724121543,1.1932381999101682,0.7246541791898274,9.549463203818371,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20134,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20135,0.0397834457845895,0.2747583963723986,0.1383316880180439,1.2821248692304763,0.8711699093059191,0.7842801986485938,0.1098257861984315,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20135,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20136,0.0233002689695353,0.2546472066768246,0.106062913330218,1.3222318624802645,0.8257758036363361,0.7914681488130267,3.9514902721415295,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20136,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20137,0.0440860341954951,0.5584416319022885,0.1351302311297296,1.2089894997342494,0.829735006827635,0.5608230741028513,3.2815668573111285,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20137,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20138,0.0137993957278821,0.3619433293966084,0.1347802893354333,1.083398584506428,0.7011447994376004,0.5969292953812423,3.386762492089213,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20138,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20139,0.0075378721616189,0.2846846149101089,0.1454282209148126,1.405908078820893,0.5214248892271027,0.8222876989397699,3.136685843732121,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20139,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20140,0.005287616168836,0.3471944187184296,0.1069718822935595,1.273481096480623,0.6817013796534906,0.7922465595017942,2.9851440477202864,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20140,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20141,0.016658387174013,0.3542277181739601,0.125132987741297,0.6874080540687323,0.8732049063513436,0.4630658552005356,-7.556845347079355,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20141,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20142,0.0374752644476883,0.5830530024525007,0.1041792108353178,1.1807716351641724,1.182193571199044,0.7324022906361721,2.4282154280008346,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20142,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20143,0.0389765721428324,0.3932317642267833,0.1353704409175428,0.981269856468171,0.9903929974700416,0.8164288594751445,5.105162248307549,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20143,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20144,0.0187342560726455,0.3443873506658965,0.1219596521084598,0.9584856036623024,0.7814455704261152,0.5934940729319594,6.34925360548538,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20144,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20145,0.0329729012952543,0.5560476003191677,0.1058164648361429,1.3143204687480767,1.1725635169288302,0.8737013488120194,7.374120052350896,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20145,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20146,0.0381347570492693,0.2370715756671213,0.1487377444896228,1.4094261374654842,1.0283657186412536,0.52979254641258,-5.670283561847846,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20146,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20147,0.0061886227949984,0.4521860114589667,0.1210125820162068,0.7772853860183344,0.8985620457519301,0.1831793363579807,-6.967470725914522,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20147,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20148,0.0175092299560107,0.2011099857116284,0.1105005192882905,0.9981879079527308,1.0040325294372916,0.3593653717949925,1.8848693233909015,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20148,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20149,0.0244975544695496,0.537344105983204,0.1450131353318201,0.606819709684878,0.5616905971298689,0.4807867163001794,-8.453214645079344,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20149,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20150,0.0112822903830382,0.276031888936693,0.1226702308892883,0.8882150183693958,0.6094846281759615,0.9744368638828956,9.980848853027208,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20150,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20151,0.0142928928235997,0.5558821382291816,0.0800245878241508,0.9823478497273797,1.0823510385861452,0.8181748459230632,4.543053578610499,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20151,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20152,0.0480638771181783,0.595286107503495,0.1077520222642812,0.7414860388244368,1.121583374474802,0.32862308381763,4.442911428811687,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20152,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20153,0.0319592395690947,0.4255731037005361,0.1416432890119414,1.313884348553073,0.9172421480062398,0.1240683120235682,1.4943555135815405,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20153,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20154,0.030243112884978,0.5083144562598492,0.0905744734433835,1.175748082159838,0.914321823025666,0.6265128356866503,8.726741923251303,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20154,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20155,0.0357434888002579,0.5079316026728165,0.0864737181290031,0.625693559019144,1.0985467017816004,0.0081555709896521,-7.137592827437559,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20155,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20156,0.0486051871490446,0.563099203100094,0.0891632659298435,0.6498042047980332,1.0588858922297957,0.2410594138426426,1.9832426474085023,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20156,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20157,0.0129611725375436,0.5536506605136498,0.123156951785002,0.7050410417993149,0.8454524262499437,0.4763142546016688,-3.015382357951931,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20157,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20158,0.0488819128987076,0.4382100555757452,0.1000323820011729,0.737599684817849,0.9380535811969468,0.5078049848703702,0.5545083005612934,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20158,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20159,0.030949537765091,0.4397699421186602,0.1224203736469166,1.3309329466784172,0.6589748730566437,0.1808399598106452,-5.379598757656011,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20159,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
